0.383395,0.432235,0.495727,0.559219,0.608059
0.383395,0.427351,0.500611,0.559219,0.603175
0.383395,0.432235,0.500611,0.559219,0.608059
0.383395,0.432235,0.500611,0.564103,0.603175
0.383395,0.437119,0.495727,0.559219,0.603175
0.383395,0.446887,0.510379,0.559219,0.603175
0.388279,0.437119,0.500611,0.559219,0.603175
0.388279,0.432235,0.500611,0.559219,0.603175
0.388279,0.442003,0.495727,0.559219,0.603175
0.388279,0.432235,0.495727,0.564103,0.598291
0.388279,0.437119,0.500611,0.559219,0.603175
0.383395,0.432235,0.500611,0.559219,0.603175
0.383395,0.432235,0.500611,0.559219,0.603175
0.383395,0.437119,0.500611,0.559219,0.608059
0.388279,0.432235,0.500611,0.564103,0.598291
0.383395,0.437119,0.495727,0.564103,0.598291
0.388279,0.437119,0.495727,0.559219,0.598291
0.388279,0.442003,0.500611,0.559219,0.603175
0.388279,0.437119,0.505495,0.559219,0.598291
0.393163,0.432235,0.505495,0.559219,0.603175
0.393163,0.442003,0.500611,0.559219,0.598291
0.383395,0.442003,0.495727,0.559219,0.598291
0.378511,0.437119,0.510379,0.559219,0.598291
0.388279,0.432235,0.500611,0.559219,0.608059
0.393163,0.437119,0.495727,0.559219,0.598291
0.388279,0.442003,0.500611,0.559219,0.603175
0.393163,0.442003,0.495727,0.564103,0.603175
0.398047,0.437119,0.500611,0.564103,0.598291
0.393163,0.442003,0.500611,0.564103,0.598291
0.388279,0.442003,0.490843,0.564103,0.598291
0.393163,0.437119,0.505495,0.554335,0.603175
0.393163,0.442003,0.495727,0.568987,0.593407
0.388279,0.437119,0.505495,0.559219,0.598291
0.393163,0.442003,0.500611,0.559219,0.593407
0.393163,0.442003,0.505495,0.559219,0.598291
0.398047,0.437119,0.505495,0.559219,0.598291
0.398047,0.442003,0.500611,0.559219,0.598291
0.388279,0.442003,0.505495,0.559219,0.598291
0.398047,0.451771,0.500611,0.559219,0.603175
0.398047,0.437119,0.505495,0.559219,0.598291
0.393163,0.446887,0.500611,0.559219,0.603175
0.393163,0.437119,0.505495,0.559219,0.603175
0.398047,0.437119,0.505495,0.549451,0.603175
0.393163,0.446887,0.500611,0.564103,0.598291
0.393163,0.442003,0.500611,0.564103,0.598291
0.393163,0.437119,0.510379,0.559219,0.598291
0.393163,0.442003,0.505495,0.568987,0.598291
0.393163,0.442003,0.505495,0.559219,0.598291
0.393163,0.437119,0.505495,0.559219,0.598291
0.393163,0.437119,0.505495,0.559219,0.598291
0.398047,0.442003,0.505495,0.559219,0.603175
0.398047,0.442003,0.505495,0.564103,0.598291
0.402931,0.442003,0.505495,0.559219,0.603175
0.402931,0.442003,0.500611,0.564103,0.598291
0.393163,0.442003,0.500611,0.559219,0.598291
0.398047,0.442003,0.505495,0.559219,0.598291
0.398047,0.437119,0.510379,0.559219,0.598291
0.393163,0.442003,0.505495,0.559219,0.598291
0.398047,0.446887,0.500611,0.564103,0.593407
0.398047,0.446887,0.500611,0.559219,0.598291
0.398047,0.442003,0.505495,0.564103,0.603175
0.398047,0.446887,0.505495,0.559219,0.603175
0.402931,0.442003,0.505495,0.559219,0.598291
0.398047,0.437119,0.510379,0.559219,0.598291
0.398047,0.442003,0.500611,0.559219,0.598291
0.393163,0.451771,0.505495,0.564103,0.598291
0.398047,0.442003,0.505495,0.564103,0.603175
0.398047,0.442003,0.510379,0.559219,0.603175
0.398047,0.442003,0.510379,0.559219,0.603175
0.398047,0.446887,0.500611,0.559219,0.598291
0.398047,0.442003,0.505495,0.564103,0.603175
0.402931,0.446887,0.510379,0.559219,0.598291
0.398047,0.442003,0.510379,0.559219,0.603175
0.398047,0.446887,0.505495,0.559219,0.603175
0.402931,0.446887,0.510379,0.564103,0.603175
0.398047,0.442003,0.510379,0.559219,0.608059
0.393163,0.456655,0.500611,0.564103,0.603175
0.402931,0.442003,0.510379,0.559219,0.608059
0.402931,0.451771,0.505495,0.559219,0.598291
0.402931,0.446887,0.505495,0.559219,0.598291
0.398047,0.446887,0.505495,0.559219,0.608059
0.402931,0.442003,0.510379,0.564103,0.603175
0.393163,0.446887,0.505495,0.564103,0.603175
0.402931,0.442003,0.505495,0.564103,0.608059
0.398047,0.451771,0.495727,0.568987,0.598291
0.398047,0.442003,0.510379,0.559219,0.603175
0.407815,0.446887,0.510379,0.568987,0.598291
0.398047,0.451771,0.510379,0.564103,0.603175
0.402931,0.451771,0.505495,0.568987,0.603175
0.402931,0.446887,0.510379,0.559219,0.603175
0.398047,0.446887,0.510379,0.564103,0.603175
0.407815,0.442003,0.510379,0.564103,0.603175
0.402931,0.446887,0.510379,0.564103,0.598291
0.402931,0.451771,0.495727,0.568987,0.603175
0.407815,0.446887,0.510379,0.564103,0.603175
0.407815,0.446887,0.505495,0.568987,0.598291
0.402931,0.451771,0.510379,0.564103,0.608059
0.412699,0.442003,0.510379,0.568987,0.598291
0.402931,0.451771,0.510379,0.564103,0.603175
0.398047,0.446887,0.510379,0.564103,0.603175
0.412699,0.461539,0.510379,0.564103,0.608059
0.398047,0.446887,0.510379,0.568987,0.603175
0.402931,0.446887,0.510379,0.564103,0.608059
0.402931,0.451771,0.510379,0.564103,0.608059
0.402931,0.446887,0.510379,0.568987,0.603175
0.402931,0.451771,0.515263,0.564103,0.603175
0.402931,0.451771,0.515263,0.559219,0.603175
0.407815,0.456655,0.510379,0.564103,0.603175
0.402931,0.446887,0.510379,0.568987,0.603175
0.402931,0.451771,0.510379,0.568987,0.608059
0.412699,0.461539,0.510379,0.568987,0.603175
0.398047,0.451771,0.510379,0.568987,0.608059
0.407815,0.446887,0.515263,0.568987,0.603175
0.407815,0.446887,0.510379,0.559219,0.608059
0.407815,0.446887,0.510379,0.568987,0.603175
0.402931,0.446887,0.515263,0.568987,0.603175
0.407815,0.451771,0.510379,0.568987,0.603175
0.402931,0.451771,0.510379,0.568987,0.608059
0.402931,0.456655,0.515263,0.568987,0.603175
0.407815,0.442003,0.520147,0.564103,0.608059
0.412699,0.446887,0.510379,0.568987,0.608059
0.407815,0.451771,0.510379,0.568987,0.603175
